feature,coef,std_err,z_value,p_value,odds_ratio,or_ci_lower,or_ci_upper,impact
HighFreqNoiseRatio,3.189693567827675,1.1606218549564922,2.7482625406422714,0.005991201456209864,24.280985827744225,2.4965668608710008,236.1508045338023,3.189693567827675
QValue,1.6468043894241835,0.8381415129770351,1.9648285688353746,0.04943408243200387,5.190366905727287,1.0040855331700151,26.83029256583014,1.6468043894241835
Shimmer,-1.3047997112257015,0.6526461268654153,-1.9992453145972156,0.04558181780930391,0.27122685329975427,0.07547433498196925,0.9746890246659452,1.3047997112257015
H1H2,1.1648203066033358,0.8107811057219573,1.436664345509292,0.15081339059480198,3.205346851786559,0.6542397137102275,15.704103900987922,1.1648203066033358
LowFreqEnergyRatio,-1.0648305741518225,0.5259787217131877,-2.0244746226302035,0.04292134051944,0.34478626552441083,0.12298044434140593,0.9666379848511004,1.0648305741518225
HNR,-1.0205066950723047,0.8248160560344084,-1.2372536732356394,0.21599292086241972,0.3604122747755311,0.07156733968243495,1.8150319459304152,1.0205066950723047
SpectralSlope,1.0158840551637323,0.7388931262346846,1.3748727916046017,0.16917088587493467,2.7618039054492787,0.6490017533392042,11.752758406136854,1.0158840551637323
CPP,0.8869735986192191,0.6604429422944584,1.342998072684017,0.17927259791986683,2.4277711121138603,0.6653308906711095,8.858859036094518,0.8869735986192191
Jitter,0.5241476645559763,0.5911299062986636,0.8866877804202228,0.3752470190231161,1.6890186242501812,0.5302293331472577,5.380283086435141,0.5241476645559763
